Municipio Valladolid (Sí/No),Habitaciones,Baños,Metros cuadrados construidos,Ascensor (Sí/No),Obra nueva (Sí/No),Piscina (Sí/No),Terraza (Sí/No),Parking (Sí/No),Aire acondicionado (Sí/No),Jardín (Sí/No),Precio
1.0,0.2727272727272727,0.2,0.033391915641476276,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.09763313609467454
1.0,0.36363636363636365,0.30000000000000004,0.04946020587496862,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.20106508875739643
1.0,0.36363636363636365,0.30000000000000004,0.04946020587496862,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.19514792899408281
0.0,0.36363636363636365,0.2,0.058498619131308056,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.08284023668639053
1.0,0.09090909090909091,0.2,0.0168214913381873,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1831360946745562
0.0,0.36363636363636365,0.2,0.0660306301782576,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07692307692307691
1.0,0.1818181818181818,0.2,0.025106703489831787,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15431952662721893
1.0,0.1818181818181818,0.2,0.025106703489831787,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15260355029585798
1.0,0.1818181818181818,0.1,0.013055485814712527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057988165680473366
1.0,0.1818181818181818,0.2,0.0210896309314587,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.18934911242603547
0.0,0.36363636363636365,0.2,0.050966608084358524,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07396449704142011
1.0,0.1818181818181818,0.2,0.025106703489831787,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16355029585798814
0.0,0.0,0.1,0.03389404971127291,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05857988165680472
1.0,0.1818181818181818,0.2,0.025106703489831787,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16526627218934908
0.0,0.1818181818181818,0.30000000000000004,0.025859904594526736,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.11538461538461538
1.0,0.1818181818181818,0.2,0.025106703489831787,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15059171597633134
0.0,0.2727272727272727,0.30000000000000004,0.04795380366557871,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10650887573964496
1.0,0.2727272727272727,0.30000000000000004,0.06050715541049461,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.14792899408284022
0.0,0.1818181818181818,0.2,0.06126035651518955,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1301775147928994
0.0,0.1818181818181818,0.2,0.038413256339442634,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.05857988165680472
0.0,0.36363636363636365,0.2,0.058498619131308056,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.13550295857988165
0.0,0.2727272727272727,0.2,0.06527742907356264,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1301775147928994
1.0,0.2727272727272727,0.2,0.024604569420035152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12781065088757396
0.0,0.2727272727272727,0.30000000000000004,0.052221943258850115,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.17159763313609466
1.0,0.1818181818181818,0.1,0.01054481546572935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029579881656804734
0.0,0.2727272727272727,0.2,0.025859904594526736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032544378698224845
1.0,0.09090909090909091,0.2,0.01983429575696711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349112426035502
0.0,0.1818181818181818,0.1,0.0210896309314587,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06562130177514792
0.0,0.6363636363636364,0.0,0.07883504895807181,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06508875739644969
1.0,0.09090909090909091,0.1,0.014310820989204118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03491124260355029
0.0,0.1818181818181818,0.2,0.027617373838814963,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.10022189349112424
0.0,0.09090909090909091,0.2,0.017323625407983934,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.10355029585798815
0.0,0.09090909090909091,0.2,0.0168214913381873,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.09408284023668638
0.0,0.09090909090909091,0.2,0.0168214913381873,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.09644970414201183
1.0,0.1818181818181818,0.2,0.027115239769018327,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.28402366863905326
1.0,0.09090909090909091,0.2,0.024855636454933466,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.12958579881656804
0.0,0.1818181818181818,0.2,0.027617373838814963,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1117455621301775
0.0,0.1818181818181818,0.2,0.027617373838814963,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.10537692307692306
0.0,0.1818181818181818,0.2,0.021591765001255335,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.11834319526627218
0.0,0.1818181818181818,0.2,0.027617373838814963,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.10325443786982247
0.0,0.1818181818181818,0.2,0.021591765001255335,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1088757396449704
0.0,0.1818181818181818,0.2,0.021591765001255335,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.14792899408284022
0.0,0.09090909090909091,0.2,0.017323625407983934,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.10473372781065088
0.0,0.1818181818181818,0.1,0.010795882500627667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609
1.0,0.1818181818181818,0.2,0.01883002761737384,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.12899408284023667
1.0,0.2727272727272727,0.2,0.0336429826763746,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.21242603550295855
1.0,0.36363636363636365,0.30000000000000004,0.04694953552598544,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.18934911242603547
1.0,0.09090909090909091,0.1,0.013557619884509165,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07356508875739644
0.0,0.2727272727272727,0.2,0.06351995982927441,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1420118343195266
1.0,0.1818181818181818,0.2,0.03037911122269646,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.14911242603550295
0.0,0.36363636363636365,0.30000000000000004,0.09364800401707256,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16863905325443784
0.0,0.09090909090909091,0.2,0.017072558373085613,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.07810650887573964
0.0,0.36363636363636365,0.1,0.06201355761988451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026627218934911243
0.0,0.1818181818181818,0.2,0.02334923424554356,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.09289940828402365
1.0,0.09090909090909091,0.2,0.013055485814712527,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.11775147928994081
1.0,0.36363636363636365,0.4,0.055485814712528246,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28816568047337277
1.0,0.0,0.1,0.010042681395932715,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06046627218934911
0.0,0.2727272727272727,0.30000000000000004,0.04117499372332413,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.11177514792899407
1.0,0.1818181818181818,0.1,0.008536279186542808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013017751479289939
1.0,0.36363636363636365,0.4,0.055485814712528246,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2997041420118343
1.0,0.09090909090909091,0.1,0.013557619884509165,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07356508875739644
0.0,0.2727272727272727,0.2,0.06351995982927441,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1420118343195266
1.0,0.0,0.1,0.008787346221441126,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.11065088757396449
1.0,0.09090909090909091,0.1,0.01506402209389907,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08040828402366863
1.0,0.1818181818181818,0.1,0.008536279186542808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013017751479289939
0.0,0.2727272727272727,0.30000000000000004,0.04117499372332413,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.11177514792899407
1.0,0.36363636363636365,0.4,0.055485814712528246,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2997041420118343
1.0,0.09090909090909091,0.1,0.013557619884509165,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07587396449704141
1.0,0.1818181818181818,0.2,0.0168214913381873,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.15976331360946744
0.0,0.09090909090909091,0.2,0.017072558373085613,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.07810650887573964
1.0,0.1818181818181818,0.2,0.0168214913381873,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.15857988165680473
1.0,0.1818181818181818,0.2,0.03037911122269646,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.14911242603550295
0.0,0.0,0.1,0.03288978157167964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03307692307692307
1.0,0.0,0.1,0.008285212151644489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08579881656804733
0.0,0.2727272727272727,0.30000000000000004,0.05573688174742657,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.18195266272189348
0.0,0.09090909090909091,0.1,0.010042681395932715,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04792899408284023
1.0,0.1818181818181818,0.1,0.014561888024102436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057988165680473366
0.0,0.1818181818181818,0.30000000000000004,0.02837057494350992,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0680473372781065
0.0,0.09090909090909091,0.1,0.013306552849610848,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0621301775147929
1.0,0.1818181818181818,0.2,0.02937484308310319,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3106508875739645
0.0,0.09090909090909091,0.1,0.032387647501883006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008875739644970414
1.0,0.1818181818181818,0.1,0.016068290233492342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07041420118343195
1.0,0.1818181818181818,0.2,0.026110971629425057,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14355029585798815
1.0,0.1818181818181818,0.2,0.02736630680391665,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1029585798816568
0.0,0.09090909090909091,0.30000000000000004,0.02937484308310319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04733727810650887
0.0,0.2727272727272727,0.2,0.0464474014561888,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.04733727810650887
0.0,0.2727272727272727,0.1,0.023851368315340196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0408284023668639
1.0,0.2727272727272727,0.2,0.02334923424554356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09763313609467454
0.0,0.1818181818181818,0.30000000000000004,0.04795380366557871,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16538461538461538
1.0,0.1818181818181818,0.1,0.03037911122269646,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.08875739644970414
1.0,0.2727272727272727,0.2,0.03037911122269646,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1420118343195266
1.0,0.1818181818181818,0.2,0.0168214913381873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14733727810650887
0.0,0.09090909090909091,0.2,0.037911122269646,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1059171597633136
1.0,0.1818181818181818,0.1,0.018076826512678883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.044674556213017746
0.0,0.1818181818181818,0.1,0.038664323374340955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005857988165680473
1.0,0.0,0.1,0.012051217675119257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09704142011834319
1.0,0.2727272727272727,0.2,0.03590258599045946,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2603550295857988
1.0,0.1818181818181818,0.1,0.018076826512678883,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09171597633136093
0.0,0.1818181818181818,0.2,0.01983429575696711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.10022189349112424
0.0,0.1818181818181818,0.2,0.01506402209389907,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.10680473372781064
0.0,0.1818181818181818,0.2,0.04092392668842581,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.16508875739644968
0.0,0.1818181818181818,0.2,0.014812955059000753,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.10384615384615384
1.0,0.09090909090909091,0.1,0.013055485814712527,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12420118343195266
1.0,0.1818181818181818,0.1,0.021842832036153656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05917159763313609
1.0,0.09090909090909091,0.2,0.01506402209389907,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.13136094674556212
0.0,0.1818181818181818,0.30000000000000004,0.03991965854883254,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.10059171597633135
1.0,0.0,0.1,0.017072558373085613,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1059171597633136
0.0,0.09090909090909091,0.2,0.039668591513934225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010828402366863905
1.0,0.09090909090909091,0.2,0.01506402209389907,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.12189349112426034
0.0,0.1818181818181818,0.1,0.020587496861662065,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.037869822485207094
1.0,0.09090909090909091,0.1,0.022596033140848605,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15088757396449703
1.0,0.09090909090909091,0.2,0.01506402209389907,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.13727810650887573
1.0,0.09090909090909091,0.2,0.017072558373085613,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09999999999999999
0.0,0.09090909090909091,0.1,0.019332161687170474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06207100591715975
0.0,0.1818181818181818,0.2,0.017072558373085613,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.11420118343195265
0.0,0.1818181818181818,0.2,0.01506402209389907,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.10680473372781064
1.0,0.2727272727272727,0.2,0.03991965854883254,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.33727810650887574
1.0,0.1818181818181818,0.2,0.02636203866432337,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.17869822485207099
1.0,0.1818181818181818,0.2,0.024102435350238517,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.19526627218934908
0.0,0.36363636363636365,0.4,0.09816721064524228,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31952662721893493
1.0,0.1818181818181818,0.2,0.024102435350238517,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.19097633136094672
0.0,0.09090909090909091,0.1,0.009540547326136078,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.09437869822485206
0.0,0.09090909090909091,0.1,0.014812955059000753,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0680473372781065
0.0,0.1818181818181818,0.2,0.029123776048204875,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08994082840236685
1.0,0.1818181818181818,0.1,0.0168214913381873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07573964497041419
1.0,0.2727272727272727,0.2,0.03063017825759478,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3431952662721893
1.0,0.1818181818181818,0.2,0.024604569420035152,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.27218934911242604
1.0,0.09090909090909091,0.2,0.0140597539543058,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.20414201183431951
1.0,0.09090909090909091,0.2,0.07908611599297012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18639053254437868
1.0,0.36363636363636365,0.30000000000000004,0.04017072558373086,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14615384615384613
1.0,0.36363636363636365,0.2,0.025859904594526736,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1301775147928994
0.0,0.36363636363636365,0.2,0.03590258599045946,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14497041420118342
0.0,0.2727272727272727,0.2,0.038413256339442634,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0680473372781065
1.0,0.09090909090909091,0.2,0.019332161687170474,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.21242603550295855
1.0,0.09090909090909091,0.1,0.01280441877981421,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09763313609467454
0.0,0.09090909090909091,0.2,0.017072558373085613,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.08520710059171596
0.0,0.09090909090909091,0.1,0.01180015064022094,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.10236686390532543
0.0,0.09090909090909091,0.2,0.01983429575696711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.023076923076923075
1.0,0.1818181818181818,0.1,0.012051217675119257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044970414201183424
1.0,0.1818181818181818,0.2,0.023600301280441875,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25384615384615383
1.0,0.0,0.1,0.007280944012051219,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09763313609467454
0.0,0.09090909090909091,0.1,0.01180015064022094,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.10236686390532543
0.0,0.09090909090909091,0.2,0.017072558373085613,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.08520710059171596
1.0,0.1818181818181818,0.2,0.023851368315340196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18875739644970413
1.0,0.36363636363636365,0.2,0.025859904594526736,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1301775147928994
1.0,0.09090909090909091,0.1,0.01581722319859403,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08224852071005916
1.0,0.36363636363636365,0.30000000000000004,0.04017072558373086,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14615384615384613
0.0,0.1818181818181818,0.30000000000000004,0.051217675119256845,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.08816568047337277
1.0,0.1818181818181818,0.2,0.017072558373085613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09467455621301774
0.0,0.09090909090909091,0.2,0.01983429575696711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.023076923076923075
0.0,0.1818181818181818,0.2,0.04971127290986694,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07396449704142011
0.0,0.2727272727272727,0.30000000000000004,0.05171980918905348,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.13284023668639053
0.0,0.4545454545454545,0.5,0.10017574692442882,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.20059171597633135
0.0,0.2727272727272727,0.30000000000000004,0.04343459703740899,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1390532544378698
0.0,0.36363636363636365,0.4,0.10168214913381872,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.42011834319526625
0.0,0.2727272727272727,0.2,0.06402209389907104,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.12662721893491122
1.0,0.09090909090909091,0.2,0.017072558373085613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13550295857988165
1.0,0.1818181818181818,0.1,0.014561888024102436,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0621301775147929
0.0,0.2727272727272727,0.1,0.02435350238513683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032544378698224845
0.0,0.2727272727272727,0.2,0.04092392668842581,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0846153846153846
0.0,0.36363636363636365,0.4,0.058498619131308056,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2059171597633136
0.0,0.09090909090909091,0.2,0.01581722319859403,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.09171597633136093
0.0,0.1818181818181818,0.30000000000000004,0.051217675119256845,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08816568047337277
1.0,0.1818181818181818,0.30000000000000004,0.04845593773537535,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.13579881656804732
0.0,0.36363636363636365,0.1,0.04845593773537535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023076923076923075
1.0,0.1818181818181818,0.1,0.023600301280441875,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07396449704142011
1.0,0.2727272727272727,0.30000000000000004,0.04243032889781572,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.18047337278106507
1.0,0.1818181818181818,0.1,0.01883002761737384,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.052071005917159754
0.0,0.2727272727272727,0.1,0.038413256339442634,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.04556213017751479
0.0,0.09090909090909091,0.2,0.01983429575696711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07041420118343195
1.0,0.0,0.2,0.02134069796635702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19023668639053254
0.0,0.1818181818181818,0.1,0.03665578709515441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013017751479289939
1.0,0.2727272727272727,0.1,0.03037911122269646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1390532544378698
1.0,0.2727272727272727,0.1,0.02083856389656038,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1059171597633136
0.0,0.1818181818181818,0.1,0.024855636454933466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06532544378698224
1.0,0.1818181818181818,0.2,0.0253577705247301,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.13136094674556212
1.0,0.1818181818181818,0.2,0.03715792116495104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22485207100591714
0.0,0.36363636363636365,0.4,0.11875470750690434,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.19526627218934908
0.0,0.1818181818181818,0.1,0.012051217675119257,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.026627218934911243
1.0,0.1818181818181818,0.1,0.027617373838814963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461538
0.0,0.2727272727272727,0.2,0.027868440873713284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014319526627218936
0.0,0.36363636363636365,0.4,0.11875470750690434,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.19526627218934908
1.0,0.1818181818181818,0.2,0.021842832036153656,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.09408284023668638
1.0,0.2727272727272727,0.2,0.038664323374340955,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10177514792899407
0.0,0.2727272727272727,0.4,0.06351995982927441,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.15976331360946744
1.0,0.09090909090909091,0.2,0.02736630680391665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18964497041420117
0.0,0.09090909090909091,0.1,0.016570424303288978,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.023668639053254437
0.0,0.1818181818181818,0.2,0.02435350238513683,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09171597633136093
1.0,0.1818181818181818,0.1,0.027617373838814963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461538
1.0,0.1818181818181818,0.1,0.012302284710017574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036627218934911235
1.0,0.1818181818181818,0.1,0.018327893547577204,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07988165680473372
0.0,0.1818181818181818,0.2,0.016319357268390663,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.032544378698224845
1.0,0.1818181818181818,0.1,0.02209389907105197,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.09349112426035502
0.0,0.2727272727272727,0.4,0.0660306301782576,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1834319526627219
0.0,0.36363636363636365,0.2,0.09967361285463218,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.023668639053254437
1.0,0.1818181818181818,0.2,0.045945267386392166,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2603550295857988
0.0,0.09090909090909091,0.30000000000000004,0.03640472006025609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04881656804733727
0.0,0.2727272727272727,0.1,0.027868440873713284,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.032544378698224845
0.0,0.2727272727272727,0.2,0.02334923424554356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04142011834319526
1.0,0.5454545454545454,0.30000000000000004,0.04092392668842581,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2514792899408284
1.0,0.1818181818181818,0.1,0.020587496861662065,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05502958579881656
0.0,0.1818181818181818,0.2,0.02334923424554356,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04431952662721893
1.0,0.09090909090909091,0.2,0.01581722319859403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1420118343195266
0.0,0.2727272727272727,0.2,0.02083856389656038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04142011834319526
1.0,0.0,0.1,0.012051217675119257,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1118343195266272
1.0,0.1818181818181818,0.1,0.017323625407983934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09171597633136093
0.0,0.4545454545454545,0.4,0.0660306301782576,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10059171597633135
0.0,0.2727272727272727,0.1,0.029876977152899824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.029526627218934908
0.0,0.09090909090909091,0.1,0.018327893547577204,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03535502958579881
0.0,0.1818181818181818,0.1,0.043685664072307305,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0053254437869822485
0.0,0.1818181818181818,0.1,0.012051217675119257,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.026627218934911243
0.0,0.1818181818181818,0.2,0.03590258599045946,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07337278106508875
1.0,0.1818181818181818,0.2,0.019583228722068795,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16946745562130175
0.0,0.2727272727272727,0.2,0.03590258599045946,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.13964497041420118
1.0,0.2727272727272727,0.4,0.054230479538036655,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.27218934911242604
0.0,0.2727272727272727,0.30000000000000004,0.04569420035149385,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.11479289940828401
0.0,0.1818181818181818,0.2,0.01908109465227216,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1242603550295858
1.0,0.36363636363636365,0.30000000000000004,0.05598794878232488,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.15976331360946744
